product_id,product_name,category,review_id,date,source,rating,text,firmware_version,component_focus,is_sarcastic
P1004,Electronics,Food & Beverage,R10751,2026-01-08,amazon,5,"Fine, but I've seen better.",v3.6,UI,0
P1004,Electronics,Food & Beverage,R10752,2026-02-10,flipkart,2,Terrible experience.,v1.6,General,0
P1004,Electronics,Food & Beverage,R10753,2026-04-11,flipkart,2,"Love it, will buy again.",v4.9,UI,0
P1004,Electronics,Food & Beverage,R10754,2026-03-11,amazon,3,Doesn't work as advertised.,v4.0,Packaging,0
P1004,Electronics,Food & Beverage,R10755,2026-01-16,direct,2,Doesn't work as advertised.,v1.7,Packaging,0
P1004,Electronics,Food & Beverage,R10756,2026-03-17,direct,5,Best purchase this year!,v2.0,UI,0
P1004,Electronics,Food & Beverage,R10757,2026-02-28,direct,3,Terrible experience.,v3.0,Power,0
P1004,Electronics,Food & Beverage,R10758,2026-02-11,amazon,3,"Poor quality, very disappointed.",v5.9,UI,0
P1004,Electronics,Food & Beverage,R10759,2026-01-07,flipkart,4,"Average quality, nothing special.",v2.0,Power,0
P1004,Electronics,Food & Beverage,R10760,2026-02-13,amazon,1,Doesn't work as advertised.,v5.4,General,0
P1004,Electronics,Food & Beverage,R10761,2026-03-17,amazon,2,"Bilkul bakwas hai, mat lena.",v4.1,UI,0
P1004,Electronics,Food & Beverage,R10762,2026-04-05,amazon,2,"Poor quality, very disappointed.",v3.2,UI,0
P1004,Electronics,Food & Beverage,R10763,2026-03-16,flipkart,2,Very good quality.,v3.3,Packaging,0
P1004,Electronics,Food & Beverage,R10764,2026-01-18,flipkart,4,"Amazing product, works like a charm!",v5.8,Power,0
P1004,Electronics,Food & Beverage,R10765,2026-03-05,direct,1,Doesn't work as advertised.,v5.3,UI,0
P1004,Electronics,Food & Beverage,R10766,2026-03-13,flipkart,3,Duplicate review text for testing.,v5.8,General,0
P1004,Electronics,Food & Beverage,R10767,2026-01-03,direct,5,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v1.3,UI,1
P1004,Electronics,Food & Beverage,R10768,2026-02-20,amazon,1,Doesn't work as advertised.,v1.1,UI,0
P1004,Electronics,Food & Beverage,R10769,2026-04-11,direct,5,"Fine, but I've seen better.",v1.2,Packaging,0
P1004,Electronics,Food & Beverage,R10770,2026-01-10,amazon,3,"Love it, will buy again.",v5.0,UI,0
P1004,Electronics,Food & Beverage,R10771,2026-01-24,amazon,4,Very good quality.,v1.4,Packaging,0
P1004,Electronics,Food & Beverage,R10772,2026-01-13,direct,4,Doesn't work as advertised.,v3.4,Packaging,0
P1004,Electronics,Food & Beverage,R10773,2026-02-18,direct,5,Buy now limited offer click here http://spam.example,v5.4,Power,0
P1004,Electronics,Food & Beverage,R10774,2026-01-01,flipkart,1,Best purchase this year!,v4.7,Packaging,0
P1004,Electronics,Food & Beverage,R10775,2026-01-08,direct,5,"Love it, will buy again.",v3.6,General,0
P1004,Electronics,Food & Beverage,R10776,2026-02-14,amazon,1,Kam paise me badiya cheez hai.,v5.3,Packaging,0
P1004,Electronics,Food & Beverage,R10777,2026-03-29,direct,1,Great product!!! 😂🔥💯,v1.4,General,0
P1004,Electronics,Food & Beverage,R10778,2026-01-08,amazon,4,"Fine, but I've seen better.",v5.4,UI,0
P1004,Electronics,Food & Beverage,R10779,2026-03-08,direct,3,Waste of money.,v2.8,Packaging,0
P1004,Electronics,Food & Beverage,R10780,2026-02-13,direct,5,Great product!!! 😂🔥💯,v1.0,General,0
P1004,Electronics,Food & Beverage,R10781,2026-02-04,flipkart,1,Great product!!! 😂🔥💯,v5.1,Power,0
P1004,Electronics,Food & Beverage,R10782,2026-02-21,flipkart,2,"Fine, but I've seen better.",v2.7,Packaging,0
P1004,Electronics,Food & Beverage,R10783,2026-03-18,flipkart,1,Doesn't work as advertised.,v2.9,Power,0
P1004,Electronics,Food & Beverage,R10784,2026-02-02,direct,1,"Boht accha product hai, maza aa gaya.",v3.2,UI,0
P1004,Electronics,Food & Beverage,R10785,2026-02-03,flipkart,1,Avoid this product.,v1.1,Power,0
P1004,Electronics,Food & Beverage,R10786,2026-02-13,amazon,4,"Boht accha product hai, maza aa gaya.",v5.9,General,0
P1004,Electronics,Food & Beverage,R10787,2026-03-18,flipkart,5,Waste of money.,v4.1,General,0
P1004,Electronics,Food & Beverage,R10788,2026-02-17,amazon,1,"Boht accha product hai, maza aa gaya.",v1.0,Packaging,0
P1004,Electronics,Food & Beverage,R10789,2026-04-06,amazon,1,Very good quality.,v3.8,UI,0
P1004,Electronics,Food & Beverage,R10790,2026-03-24,direct,5,"Poor quality, very disappointed.",v4.0,General,0
P1004,Electronics,Food & Beverage,R10791,2026-03-24,flipkart,3,"Amazing product, works like a charm!",v5.1,Packaging,0
P1004,Electronics,Food & Beverage,R10792,2026-01-17,direct,5,Very good quality.,v2.9,Packaging,0
P1004,Electronics,Food & Beverage,R10793,2026-02-11,direct,1,Terrible experience.,v3.8,Power,0
P1004,Electronics,Food & Beverage,R10794,2026-01-18,flipkart,4,"Average quality, nothing special.",v1.3,UI,0
P1004,Electronics,Food & Beverage,R10795,2026-02-06,flipkart,5,"Not bad, not great.",v5.9,Power,0
P1004,Electronics,Food & Beverage,R10796,2026-03-10,flipkart,5,"Poor quality, very disappointed.",v1.6,UI,0
P1004,Electronics,Food & Beverage,R10797,2026-02-05,flipkart,4,"Amazing product, works like a charm!",v2.5,Power,0
P1004,Electronics,Food & Beverage,R10798,2026-03-06,direct,3,Doesn't work as advertised.,v5.2,UI,0
P1004,Electronics,Food & Beverage,R10799,2026-03-25,amazon,3,"Quality thodi weak hai, better ho sakti thi.",v2.6,General,0
P1005,Software Services,Personal Care,R10800,2026-01-03,amazon,5,Best purchase this year!,v4.6,General,0
P1005,Software Services,Personal Care,R10801,2026-01-25,flipkart,4,Duplicate review text for testing.,v2.4,Power,0
P1005,Software Services,Personal Care,R10802,2026-03-04,flipkart,2,"Poor quality, very disappointed.",v2.7,Power,0
P1005,Software Services,Personal Care,R10803,2026-02-23,amazon,5,"Love it, will buy again.",v1.2,General,0
P1005,Software Services,Personal Care,R10804,2026-03-26,direct,2,Exceeded my expectations.,v2.9,Power,0
P1005,Software Services,Personal Care,R10805,2026-02-07,flipkart,4,Best purchase this year!,v2.7,Packaging,0
P1005,Software Services,Personal Care,R10806,2026-01-22,flipkart,5,Exceeded my expectations.,v1.4,UI,0
P1005,Software Services,Personal Care,R10807,2026-01-14,flipkart,2,"Love it, will buy again.",v2.3,Packaging,0
P1005,Software Services,Personal Care,R10808,2026-02-17,amazon,3,Doesn't work as advertised.,v1.4,General,0
P1005,Software Services,Personal Care,R10809,2026-02-08,direct,4,"It's okay, does the job.",v3.4,Power,0
P1005,Software Services,Personal Care,R10810,2026-03-24,amazon,2,Very good quality.,v2.8,Packaging,0
P1005,Software Services,Personal Care,R10811,2026-04-04,direct,1,Very good quality.,v2.3,Power,0
P1005,Software Services,Personal Care,R10812,2026-02-08,amazon,5,Very good quality.,v5.7,Packaging,0
P1005,Software Services,Personal Care,R10813,2026-03-05,direct,1,Exceeded my expectations.,v4.1,UI,0
P1005,Software Services,Personal Care,R10814,2026-01-03,amazon,2,"Amazing product, works like a charm!",v1.2,UI,0
P1005,Software Services,Personal Care,R10815,2026-03-09,flipkart,3,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v3.7,Packaging,1
P1005,Software Services,Personal Care,R10816,2026-02-15,direct,5,"Love it, will buy again.",v3.8,Packaging,0
P1005,Software Services,Personal Care,R10817,2026-01-13,amazon,4,Avoid this product.,v4.1,Power,0
P1005,Software Services,Personal Care,R10818,2026-01-10,flipkart,5,"Poor quality, very disappointed.",v4.2,General,0
P1005,Software Services,Personal Care,R10819,2026-01-24,direct,2,"Not bad, not great.",v4.9,General,0
P1005,Software Services,Personal Care,R10820,2026-03-11,amazon,5,Terrible experience.,v4.3,General,0
P1005,Software Services,Personal Care,R10821,2026-04-07,amazon,1,Exceeded my expectations.,v5.9,UI,0
P1005,Software Services,Personal Care,R10822,2026-01-31,amazon,5,"Fine, but I've seen better.",v5.2,Power,0
P1005,Software Services,Personal Care,R10823,2026-01-19,amazon,5,"Amazing product, works like a charm!",v2.6,Packaging,0
P1005,Software Services,Personal Care,R10824,2026-01-16,flipkart,4,"Love it, will buy again.",v1.0,Power,0
P1005,Software Services,Personal Care,R10825,2026-02-20,direct,4,"Poor quality, very disappointed.",v2.4,General,0
P1005,Software Services,Personal Care,R10826,2026-03-24,flipkart,5,Very good quality.,v1.6,Power,0
P1005,Software Services,Personal Care,R10827,2026-01-19,amazon,2,Very good quality.,v3.8,UI,0
P1005,Software Services,Personal Care,R10828,2026-02-02,flipkart,1,Very good quality.,v3.9,General,0
P1005,Software Services,Personal Care,R10829,2026-01-18,direct,1,Best purchase this year!,v2.9,Power,0
P1005,Software Services,Personal Care,R10830,2026-03-28,amazon,2,"Amazing product, works like a charm!",v4.1,Packaging,0
P1005,Software Services,Personal Care,R10831,2026-04-06,direct,3,Very good quality.,v2.6,General,0
P1005,Software Services,Personal Care,R10832,2026-02-05,flipkart,2,Kam paise me badiya cheez hai.,v3.9,Power,0
P1005,Software Services,Personal Care,R10833,2026-01-03,flipkart,2,Waste of money.,v1.9,Power,0
P1005,Software Services,Personal Care,R10834,2026-03-25,amazon,5,"Boht accha product hai, maza aa gaya.",v5.6,General,0
P1005,Software Services,Personal Care,R10835,2026-02-26,flipkart,5,Decent for the price.,v5.9,General,0
P1005,Software Services,Personal Care,R10836,2026-01-04,amazon,3,"Amazing product, works like a charm!",v5.7,Power,0
P1005,Software Services,Personal Care,R10837,2026-04-09,flipkart,2,Kam paise me badiya cheez hai.,v2.2,General,0
P1005,Software Services,Personal Care,R10838,2026-02-27,flipkart,3,"Love it, will buy again.",v3.3,Power,0
P1005,Software Services,Personal Care,R10839,2026-01-04,direct,5,Exceeded my expectations.,v4.5,Power,0
P1005,Software Services,Personal Care,R10840,2026-03-25,direct,3,Very good quality.,v4.4,General,0
P1005,Software Services,Personal Care,R10841,2026-01-30,flipkart,4,Doesn't work as advertised.,v1.4,Packaging,0
P1005,Software Services,Personal Care,R10842,2026-03-17,amazon,2,Doesn't work as advertised.,v5.0,Packaging,0
P1005,Software Services,Personal Care,R10843,2026-01-08,direct,2,Exceeded my expectations.,v4.1,General,0
P1005,Software Services,Personal Care,R10844,2026-01-20,direct,4,Best purchase this year!,v3.3,UI,0
P1005,Software Services,Personal Care,R10845,2026-02-02,amazon,5,Kam paise me badiya cheez hai.,v2.0,Power,0
P1005,Software Services,Personal Care,R10846,2026-02-18,direct,4,Exceeded my expectations.,v4.8,Packaging,0
P1005,Software Services,Personal Care,R10847,2026-02-27,direct,4,Best purchase this year!,v2.7,UI,0
P1005,Software Services,Personal Care,R10848,2026-03-21,flipkart,2,"Not bad, not great.",v2.2,General,0
P1005,Software Services,Personal Care,R10849,2026-01-25,flipkart,4,Waste of money.,v4.9,Power,0
P1005,Software Services,Personal Care,R10850,2026-02-22,flipkart,3,Very good quality.,v2.6,UI,0
P1005,Software Services,Personal Care,R10851,2026-03-16,flipkart,3,"It's okay, does the job.",v2.3,General,0
P1005,Software Services,Personal Care,R10852,2026-02-16,flipkart,3,Best purchase this year!,v2.2,General,0
P1005,Software Services,Personal Care,R10853,2026-03-30,flipkart,3,Very good quality.,v5.7,UI,0
P1005,Software Services,Personal Care,R10854,2026-02-13,flipkart,4,"Poor quality, very disappointed.",v3.1,Packaging,0
P1005,Software Services,Personal Care,R10855,2026-03-07,flipkart,4,"Delivery late thi, lekin product sahi hai.",v1.0,Power,0
P1005,Software Services,Personal Care,R10856,2026-01-24,amazon,2,Waste of money.,v2.6,General,0
P1005,Software Services,Personal Care,R10857,2026-01-03,direct,5,"Boht accha product hai, maza aa gaya.",v3.8,Packaging,0
P1005,Software Services,Personal Care,R10858,2026-02-16,direct,1,Best purchase this year!,v4.9,UI,0
P1005,Software Services,Personal Care,R10859,2026-01-11,flipkart,3,"Quality thodi weak hai, better ho sakti thi.",v2.6,UI,0
P1005,Software Services,Personal Care,R10860,2026-04-08,amazon,3,Doesn't work as advertised.,v5.6,Packaging,0
P1005,Software Services,Personal Care,R10861,2026-02-12,flipkart,2,"Quality thodi weak hai, better ho sakti thi.",v5.3,General,0
P1005,Software Services,Personal Care,R10862,2026-01-11,flipkart,1,Very good quality.,v5.6,General,0
P1005,Software Services,Personal Care,R10863,2026-02-04,flipkart,4,Terrible experience.,v1.5,General,0
P1005,Software Services,Personal Care,R10864,2026-02-03,direct,2,"Bilkul bakwas hai, mat lena.",v3.0,Power,0
P1005,Software Services,Personal Care,R10865,2026-04-06,flipkart,4,Best purchase this year!,v3.2,UI,0
P1005,Software Services,Personal Care,R10866,2026-02-09,amazon,1,Exceeded my expectations.,v4.8,UI,0
P1005,Software Services,Personal Care,R10867,2026-01-27,direct,3,"Fine, but I've seen better.",v4.3,Packaging,0
P1005,Software Services,Personal Care,R10868,2026-01-01,amazon,1,Terrible experience.,v1.4,Power,0
P1005,Software Services,Personal Care,R10869,2026-02-19,flipkart,2,"Boht accha product hai, maza aa gaya.",v3.3,Packaging,0
P1005,Software Services,Personal Care,R10870,2026-01-15,amazon,2,"Fine, but I've seen better.",v2.3,Packaging,0
P1005,Software Services,Personal Care,R10871,2026-03-18,direct,2,Very good quality.,v2.1,Packaging,0
P1005,Software Services,Personal Care,R10872,2026-03-22,direct,4,"It's okay, does the job.",v1.5,General,0
P1005,Software Services,Personal Care,R10873,2026-03-19,direct,3,Terrible experience.,v5.9,Packaging,0
P1005,Software Services,Personal Care,R10874,2026-01-15,amazon,5,Terrible experience.,v5.2,General,0
P1005,Software Services,Personal Care,R10875,2026-01-23,flipkart,4,Best purchase this year!,v4.1,Packaging,0
P1005,Software Services,Personal Care,R10876,2026-01-04,direct,5,"Love it, will buy again.",v4.6,Packaging,0
P1005,Software Services,Personal Care,R10877,2026-02-02,amazon,2,Best purchase this year!,v4.7,Power,0
P1005,Software Services,Personal Care,R10878,2026-01-26,flipkart,1,"Poor quality, very disappointed.",v4.8,Packaging,0
P1005,Software Services,Personal Care,R10879,2026-03-04,flipkart,3,Exceeded my expectations.,v5.8,General,0
P1005,Software Services,Personal Care,R10880,2026-02-21,direct,3,Exceeded my expectations.,v5.2,UI,0
P1005,Software Services,Personal Care,R10881,2026-03-05,amazon,4,Best purchase this year!,v4.8,Packaging,0
P1005,Software Services,Personal Care,R10882,2026-02-20,direct,3,Terrible experience.,v1.2,General,0
P1005,Software Services,Personal Care,R10883,2026-02-24,amazon,5,Avoid this product.,v5.9,Packaging,0
P1005,Software Services,Personal Care,R10884,2026-03-11,flipkart,3,Doesn't work as advertised.,v3.6,UI,0
P1005,Software Services,Personal Care,R10885,2026-01-14,flipkart,5,Decent for the price.,v4.1,UI,0
P1005,Software Services,Personal Care,R10886,2026-04-06,amazon,2,"Not bad, not great.",v4.2,UI,0
P1005,Software Services,Personal Care,R10887,2026-01-19,flipkart,3,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v3.8,UI,1
P1005,Software Services,Personal Care,R10888,2026-03-10,amazon,4,Best purchase this year!,v4.7,General,0
P1005,Software Services,Personal Care,R10889,2026-02-27,direct,3,"Boht accha product hai, maza aa gaya.",v1.8,UI,0
P1005,Software Services,Personal Care,R10890,2026-02-14,amazon,4,"Average quality, nothing special.",v5.1,Power,0
P1005,Software Services,Personal Care,R10891,2026-03-11,amazon,5,Exceeded my expectations.,v2.1,Packaging,0
P1005,Software Services,Personal Care,R10892,2026-02-04,flipkart,2,Very good quality.,v4.4,Packaging,0
P1005,Software Services,Personal Care,R10893,2026-02-09,amazon,1,"Bilkul bakwas hai, mat lena.",v5.1,General,0
P1005,Software Services,Personal Care,R10894,2026-01-10,direct,2,Best purchase this year!,v4.3,Packaging,0
P1005,Software Services,Personal Care,R10895,2026-02-08,direct,1,Very good quality.,v3.0,General,0
P1005,Software Services,Personal Care,R10896,2026-03-11,direct,3,"Quality thodi weak hai, better ho sakti thi.",v3.5,UI,0
P1005,Software Services,Personal Care,R10897,2026-02-28,flipkart,4,Exceeded my expectations.,v4.4,Power,0
P1005,Software Services,Personal Care,R10898,2026-03-13,amazon,2,"Not bad, not great.",v5.9,Packaging,0
P1005,Software Services,Personal Care,R10899,2026-02-28,amazon,1,"Fine, but I've seen better.",v3.7,General,0
P1005,Software Services,Personal Care,R10900,2026-02-24,flipkart,2,"Quality thodi weak hai, better ho sakti thi.",v1.0,Packaging,0
P1005,Software Services,Personal Care,R10901,2026-01-19,direct,1,Doesn't work as advertised.,v2.4,UI,0
P1005,Software Services,Personal Care,R10902,2026-03-21,amazon,3,Waste of money.,v4.3,Packaging,0
P1005,Software Services,Personal Care,R10903,2026-02-09,direct,4,Decent for the price.,v3.9,Power,0
P1005,Software Services,Personal Care,R10904,2026-03-20,amazon,5,"Not bad, not great.",v1.2,UI,0
P1005,Software Services,Personal Care,R10905,2026-02-20,direct,3,Best purchase this year!,v4.3,UI,0
P1005,Software Services,Personal Care,R10906,2026-01-29,flipkart,1,"Poor quality, very disappointed.",v3.6,Packaging,0
P1005,Software Services,Personal Care,R10907,2026-03-08,flipkart,3,Very good quality.,v3.7,Packaging,0
P1005,Software Services,Personal Care,R10908,2026-01-30,amazon,1,Best purchase this year!,v3.0,Packaging,0
P1005,Software Services,Personal Care,R10909,2026-03-27,direct,5,Exceeded my expectations.,v5.8,General,0
P1005,Software Services,Personal Care,R10910,2026-03-12,amazon,1,Exceeded my expectations.,v1.1,General,0
P1005,Software Services,Personal Care,R10911,2026-01-28,amazon,3,Avoid this product.,v3.2,UI,0
P1005,Software Services,Personal Care,R10912,2026-02-08,amazon,4,Waste of money.,v4.7,Power,0
P1005,Software Services,Personal Care,R10913,2026-02-11,flipkart,3,Exceeded my expectations.,v1.0,UI,0
P1005,Software Services,Personal Care,R10914,2026-04-11,flipkart,3,"Love it, will buy again.",v3.5,General,0
P1005,Software Services,Personal Care,R10915,2026-03-24,amazon,3,Terrible experience.,v5.2,Power,0
P1005,Software Services,Personal Care,R10916,2026-01-24,flipkart,3,Waste of money.,v5.3,General,0
P1005,Software Services,Personal Care,R10917,2026-02-17,direct,5,Avoid this product.,v5.8,UI,0
P1005,Software Services,Personal Care,R10918,2026-04-07,flipkart,2,"Poor quality, very disappointed.",v3.3,Power,0
P1005,Software Services,Personal Care,R10919,2026-02-19,direct,3,Very good quality.,v5.6,Packaging,0
P1005,Software Services,Personal Care,R10920,2026-04-05,flipkart,4,Buy now limited offer click here http://spam.example,v4.9,UI,0
P1005,Software Services,Personal Care,R10921,2026-01-14,flipkart,1,Buy now limited offer click here http://spam.example,v1.3,UI,0
P1005,Software Services,Personal Care,R10922,2026-03-22,direct,1,Very good quality.,v3.4,General,0
P1005,Software Services,Personal Care,R10923,2026-03-26,flipkart,5,"Fine, but I've seen better.",v5.5,General,0
P1005,Software Services,Personal Care,R10924,2026-01-09,flipkart,4,"Fine, but I've seen better.",v5.0,UI,0
P1005,Software Services,Personal Care,R10925,2026-01-19,amazon,2,"Amazing product, works like a charm!",v1.1,Power,0
P1005,Software Services,Personal Care,R10926,2026-03-08,direct,4,Very good quality.,v4.8,General,0
P1005,Software Services,Personal Care,R10927,2026-04-11,flipkart,3,Exceeded my expectations.,v1.4,UI,0
P1005,Software Services,Personal Care,R10928,2026-03-03,flipkart,4,Kam paise me badiya cheez hai.,v2.3,UI,0
P1005,Software Services,Personal Care,R10929,2026-03-14,flipkart,5,"Amazing product, works like a charm!",v3.1,Packaging,0
P1005,Software Services,Personal Care,R10930,2026-03-13,amazon,1,"Amazing product, works like a charm!",v1.2,Power,0
P1005,Software Services,Personal Care,R10931,2026-01-22,amazon,2,Waste of money.,v4.2,Packaging,0
P1005,Software Services,Personal Care,R10932,2026-01-30,flipkart,3,Avoid this product.,v2.2,UI,0
P1005,Software Services,Personal Care,R10933,2026-01-16,direct,5,"Love it, will buy again.",v3.2,UI,0
P1005,Software Services,Personal Care,R10934,2026-03-22,direct,3,Terrible experience.,v2.5,UI,0
P1005,Software Services,Personal Care,R10935,2026-02-14,flipkart,1,"Average quality, nothing special.",v3.3,UI,0
P1005,Software Services,Personal Care,R10936,2026-03-19,direct,1,"Boht accha product hai, maza aa gaya.",v1.4,UI,0
P1005,Software Services,Personal Care,R10937,2026-04-05,amazon,1,Buy now limited offer click here http://spam.example,v2.5,UI,0
P1005,Software Services,Personal Care,R10938,2026-01-17,direct,4,Exceeded my expectations.,v2.6,General,0
P1005,Software Services,Personal Care,R10939,2026-01-25,direct,3,"Quality thodi weak hai, better ho sakti thi.",v3.1,Power,0
P1005,Software Services,Personal Care,R10940,2026-04-04,direct,1,"Love it, will buy again.",v5.9,Packaging,0
P1005,Software Services,Personal Care,R10941,2026-01-28,flipkart,3,"Amazing product, works like a charm!",v2.4,UI,0
P1005,Software Services,Personal Care,R10942,2026-03-12,direct,3,Very good quality.,v2.0,Power,0
P1005,Software Services,Personal Care,R10943,2026-02-27,direct,2,Best purchase this year!,v2.4,Power,0
P1005,Software Services,Personal Care,R10944,2026-03-20,flipkart,3,"Poor quality, very disappointed.",v5.4,Power,0
P1005,Software Services,Personal Care,R10945,2026-03-26,amazon,4,"Love it, will buy again.",v4.4,Power,0
P1005,Software Services,Personal Care,R10946,2026-03-09,flipkart,5,Exceeded my expectations.,v2.7,Power,0
P1005,Software Services,Personal Care,R10947,2026-03-03,flipkart,5,"Quality thodi weak hai, better ho sakti thi.",v2.9,General,0
P1005,Software Services,Personal Care,R10948,2026-02-23,direct,4,Doesn't work as advertised.,v1.6,Power,0
P1005,Software Services,Personal Care,R10949,2026-02-24,amazon,2,Best purchase this year!,v4.1,Power,0
P1005,Software Services,Personal Care,R10950,2026-01-07,direct,5,Exceeded my expectations.,v2.2,UI,0
P1005,Software Services,Personal Care,R10951,2026-04-03,flipkart,4,"Poor quality, very disappointed.",v1.7,General,0
P1005,Software Services,Personal Care,R10952,2026-01-18,amazon,1,Decent for the price.,v2.9,General,0
P1005,Software Services,Personal Care,R10953,2026-02-14,amazon,4,Buy now limited offer click here http://spam.example,v1.6,UI,0
P1005,Software Services,Personal Care,R10954,2026-03-12,amazon,5,"Poor quality, very disappointed.",v2.4,UI,0
P1005,Software Services,Personal Care,R10955,2026-03-28,amazon,2,Doesn't work as advertised.,v4.0,General,0
P1005,Software Services,Personal Care,R10956,2026-03-03,flipkart,4,Doesn't work as advertised.,v3.3,General,0
P1005,Software Services,Personal Care,R10957,2026-02-14,amazon,4,Doesn't work as advertised.,v4.6,Power,0
P1005,Software Services,Personal Care,R10958,2026-03-12,amazon,1,Decent for the price.,v4.9,UI,0
P1005,Software Services,Personal Care,R10959,2026-02-18,amazon,2,Exceeded my expectations.,v1.3,Power,0
P1005,Software Services,Personal Care,R10960,2026-02-19,flipkart,3,Waste of money.,v3.0,General,0
P1005,Software Services,Personal Care,R10961,2026-01-20,amazon,3,Terrible experience.,v2.9,Power,0
P1005,Software Services,Personal Care,R10962,2026-03-18,amazon,1,Decent for the price.,v4.3,Power,0
P1005,Software Services,Personal Care,R10963,2026-02-05,amazon,4,"It's okay, does the job.",v4.0,Packaging,0
P1005,Software Services,Personal Care,R10964,2026-02-02,flipkart,4,Exceeded my expectations.,v4.8,General,0
P1005,Software Services,Personal Care,R10965,2026-01-26,flipkart,4,Best purchase this year!,v3.1,UI,0
P1005,Software Services,Personal Care,R10966,2026-03-30,direct,5,Decent for the price.,v2.8,Packaging,0
P1005,Software Services,Personal Care,R10967,2026-01-01,amazon,3,Avoid this product.,v1.2,Power,0
P1005,Software Services,Personal Care,R10968,2026-02-13,flipkart,2,Exceeded my expectations.,v1.5,General,0
P1005,Software Services,Personal Care,R10969,2026-02-20,amazon,1,Best purchase this year!,v3.4,Power,0
P1005,Software Services,Personal Care,R10970,2026-03-28,direct,5,"Average quality, nothing special.",v4.9,UI,0
P1005,Software Services,Personal Care,R10971,2026-02-15,direct,5,Waste of money.,v4.6,General,0
P1005,Software Services,Personal Care,R10972,2026-01-22,flipkart,5,Avoid this product.,v2.0,General,0
P1005,Software Services,Personal Care,R10973,2026-01-15,flipkart,3,Very good quality.,v5.3,General,0
P1005,Software Services,Personal Care,R10974,2026-02-02,amazon,5,Very good quality.,v3.7,Power,0
P1005,Software Services,Personal Care,R10975,2026-03-30,amazon,3,Avoid this product.,v5.4,Packaging,0
P1005,Software Services,Personal Care,R10976,2026-04-06,direct,3,Terrible experience.,v5.4,General,0
P1005,Software Services,Personal Care,R10977,2026-03-14,direct,1,"Average quality, nothing special.",v1.3,UI,0
P1005,Software Services,Personal Care,R10978,2026-02-25,direct,4,Waste of money.,v1.4,Power,0
P1005,Software Services,Personal Care,R10979,2026-03-20,direct,5,"Quality thodi weak hai, better ho sakti thi.",v4.9,UI,0
P1005,Software Services,Personal Care,R10980,2026-02-05,flipkart,2,Terrible experience.,v1.3,Power,0
P1005,Software Services,Personal Care,R10981,2026-02-02,flipkart,4,Exceeded my expectations.,v1.8,UI,0
P1005,Software Services,Personal Care,R10982,2026-03-28,amazon,1,"Delivery late thi, lekin product sahi hai.",v4.3,UI,0
P1005,Software Services,Personal Care,R10983,2026-03-27,flipkart,5,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v5.6,General,1
P1005,Software Services,Personal Care,R10984,2026-03-25,direct,1,"Poor quality, very disappointed.",v2.5,Packaging,0
P1005,Software Services,Personal Care,R10985,2026-01-24,amazon,3,Best purchase this year!,v2.3,UI,0
P1005,Software Services,Personal Care,R10986,2026-03-17,flipkart,1,"Amazing product, works like a charm!",v2.6,Power,0
P1005,Software Services,Personal Care,R10987,2026-04-05,direct,5,"It's okay, does the job.",v5.6,General,0
P1005,Software Services,Personal Care,R10988,2026-01-04,amazon,5,Avoid this product.,v2.8,UI,0
P1005,Software Services,Personal Care,R10989,2026-01-17,direct,5,Waste of money.,v5.8,Packaging,0
P1005,Software Services,Personal Care,R10990,2026-04-09,flipkart,1,Buy now limited offer click here http://spam.example,v2.2,UI,0
P1005,Software Services,Personal Care,R10991,2026-03-12,amazon,4,Terrible experience.,v5.4,General,0
P1005,Software Services,Personal Care,R10992,2026-01-22,amazon,3,"Love it, will buy again.",v2.5,Packaging,0
P1005,Software Services,Personal Care,R10993,2026-03-17,direct,3,"Not bad, not great.",v3.7,UI,0
P1005,Software Services,Personal Care,R10994,2026-03-12,amazon,5,"Love it, will buy again.",v4.3,Power,0
P1005,Software Services,Personal Care,R10995,2026-03-01,direct,3,Waste of money.,v5.3,UI,0
P1005,Software Services,Personal Care,R10996,2026-03-18,flipkart,3,Waste of money.,v2.2,Power,0
P1005,Software Services,Personal Care,R10997,2026-01-28,direct,1,"Fine, but I've seen better.",v4.9,UI,0
P1005,Software Services,Personal Care,R10998,2026-01-21,amazon,3,Avoid this product.,v1.3,General,0
P1005,Software Services,Personal Care,R10999,2026-01-09,direct,1,"Poor quality, very disappointed.",v4.8,Power,0
T2001,Personal Care,Electronics,R11000,2026-01-08,amazon,2,"Amazing product, works like a charm!",v1.0,UI,0
T2001,Personal Care,Electronics,R11001,2026-03-05,direct,1,"Average quality, nothing special.",v3.2,General,0
T2001,Personal Care,Electronics,R11002,2026-02-24,direct,3,Terrible experience.,v3.1,Power,0
T2001,Personal Care,Electronics,R11003,2026-02-15,amazon,4,Buy now limited offer click here http://spam.example,v1.3,Power,0
T2001,Personal Care,Electronics,R11004,2026-03-08,flipkart,3,"Love it, will buy again.",v1.3,General,0
T2001,Personal Care,Electronics,R11005,2026-01-20,amazon,2,Avoid this product.,v2.4,UI,0
T2001,Personal Care,Electronics,R11006,2026-03-12,amazon,2,Avoid this product.,v4.6,Power,0
T2001,Personal Care,Electronics,R11007,2026-04-11,flipkart,1,Exceeded my expectations.,v4.8,Packaging,0
